Year,Make,Model,Mileage,Body style,Gearbox,Hand drive,Engine,Color,Custom cleared,Price
2019,Kia,Sportage,18671 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 7 400
2014,Toyota,Camry,98000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,֏ 6 800 000
2010,Audi,A6,220000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 13 500
2017,Nissan,Rogue,19934 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 300
2018,Acura,ILX,17254 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 700
2020,Kia,Sportage,14523 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 8 600
2016,BMW,320,119300 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 3 500
2017,Nissan,Versa,83232 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 1 900
2013,Nissan,Pathfinder,140000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, Մաքսազերծված,$ 16 700
2021,Nissan,Sentra,18932 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 6 200
2017,Audi,A4,31000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 8 000
2016,BMW,428,45784 մղոն , Սեդան, Ավտոմատ, Ձախ, Գազ, Սև, մաքսազերծված չ,$ 15 500
2019,Toyota,Tundra,23665 կմ , Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 15 100
2016,Ford,Fusion,198000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 1 800
1995,Mercedes-Benz,320,255258 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,֏ 1 500 000
2021,Nissan,Kicks,5699 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 7 700
2020,Honda,Accord,17395 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 7 200
2018,BMW,X5,44405 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 21 000
2019,BMW,M3,26107 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 13 600
2014,Toyota,Camry,97000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 17 600
2017,Land,Rover Discovery Sport,23108 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 10 200
2018,Mazda,CX5,30100 մղոն , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 8 000
2020,Acura,MDX,17134 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 12 200
2016,Hyundai,Elantra,24981 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 3 200
2021,Toyota,Camry,48413 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 22 000
2017,Mazda,6,21934 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 800
2017,BMW,740,111000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 65 000
2020,Toyota,Highlander,17395 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 17 100
2018,Nissan,Altima,47973 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 10 000
2021,Hyundai,Accent,25896 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 6 200
2017,Subaru,Forester,23960 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 4 000
2019,Ford,F150,24587 կմ , Պիկապ, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 12 800
2017,Hyundai,Santa Fe,22914 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 5 200
2019,Toyota,Camry,98425 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 17 200
2022,Volkswagen,ID.4,10 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Էլեկտրական, Արծաթագույն, մաքսազերծված չ,$ 33 770
2007,Mercedes-Benz,S 550,230000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 15 000
2021,Toyota,Camry,16824 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 10 500
2021,Toyota,Corolla,16800 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 7 700
2017,Volkswagen,Tiguan,43395 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 7 200
2020,BMW,X3,17935 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 11 400
2012,Lexus,LX 570,142000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 45 800
2021,Kia,Seltos,45542 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,Պայմ.
2022,Mercedes-Benz,S 580,5000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 38 000
2015,Honda,Fit,25900 կմ , Սեդան, Ավտոմատ, Աջ, Հիբրիդ, Արծաթագույն, Մաքսազերծված,$ 8 010
2018,Lexus,IS 350,73210 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 17 000
2016,Nissan,Altima,25000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 2 800
2015,Mazda,6,104000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, Մաքսազերծված,$ 20 300
2017,Mazda,6,88000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 18 600
2022,Acura,MDX,462 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 21 000
2022,Kia,K5,12403 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 11 200
2017,Ford,Fusion,25000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 2 950
2017,Mazda,6,19935 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 800
2018,Toyota,Corolla,19357 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 800
2017,Mercedes-Benz,GLA 250,47954 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 8 900
2012,Toyota,Camry,145000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 16 000
2018,Audi,S4,18832 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 15 100
2003,Mercedes-Benz,E 320,210000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 8 700
2017,Lexus,IS 300,44911 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 9 300
2019,Kia,Optima,75691 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 5 200
2018,Hyundai,Sonata,43922 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 6 700
2016,BMW,428,70907 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 15 500
2019,Toyota,Corolla,20869 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 6 600
2019,Mercedes-Benz,A 220,29079 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 14 900
2018,Lexus,GX 460,18824 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 20 400
2019,Kia,Forte,18347 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 3 200
2021,Lexus,RX 350,17395 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 21 300
2017,Mercedes-Benz,E 300,23914 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 12 200
2018,Toyota,Rav 4,19347 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 6 800
2019,Honda,CR-V,18325 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 12 400
2018,Mercedes-Benz,CLA 250,44309 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 8 800
2016,Kia,Sportage,130000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 300
2019,Nissan,Altima,76932 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 10 200
2018,Kia,Optima,19327 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 100
2019,Nissan,Altima,42120 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 7 300
2017,Acura,ILX,19935 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 100
2022,Toyota,Corolla,15726 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 7 800
2017,Ford,Mustang,32755 մղոն , Կուպե, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 15 500
2019,Ford,Fusion,19934 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 4 500
2016,Jaguar,XJ,49200 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 6 900
2018,Honda,CR-V,18647 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 10 200
2022,Volkswagen,ID.4,20 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Էլեկտրական, Մոխրագույն, մաքսազերծված չ,$ 39 800
2016,Toyota,Corolla,55000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 15 000
2021,Nissan,Sentra,16632 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 6 000
2013,Hyundai,Sonata,180000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 11 700
2020,Tesla,Model 3,18347 կմ , Սեդան, Ավտոմատ, Ձախ, Էլեկտրական, Սպիտակ, մաքսազերծված չ,$ 16 300
2017,BMW,X6,21934 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 18 500
2018,Toyota,Camry,56000 կմ , Սեդան, Ավտոմատ, Ձախ, Հիբրիդ, Այլ գույն, Մաքսազերծված,$ 34 000
2017,Volkswagen,Polo,155000 կմ , Սեդան, Մեխանիկական, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 8 900
2018,Toyota,Tundra,19347 կմ , Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 14 400
2020,Porsche,Panamera,10964 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 59 000
2016,Mercedes-Benz,C 300,23741 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Այլ գույն, մաքսազերծված չ,$ 7 100
2017,Ford,Mustang,22200 կմ , Կաբրիոլետ / Ռոդսթեր, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 6 100
2020,Nissan,Murano,18347 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 5 700
2021,Kia,Sportage,12094 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Երկնագույն, մաքսազերծված չ,$ 10 700
2021,Mercedes-Benz,GLA 250,18375 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 23 000
2016,Hyundai,Veloster,70486 մղոն , Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 2 200
2022,BMW,X5,16395 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 40 400
2006,Mercedes-Benz,S 550,220000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 13 000
2021,Nissan,Rogue,10 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 7 200
2020,Lexus,RX 450h,11263 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 32 000
2017,Toyota,Camry,136484 մղոն , Սեդան, Ավտոմատ, Ձախ, Հիբրիդ, Սպիտակ, մաքսազերծված չ,$ 9 800
2017,BMW,i3,2330 կմ , Հետչբեք, Մեխանիկական, Ձախ, Էլեկտրական, Սև, մաքսազերծված չ,$ 17 500
2021,Lexus,ES 250,12000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 67 800
2018,Chevrolet,Cruze,19214 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 3 200
2016,Honda,Civic,21739 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 4 100
2019,Kia,Forte,28000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, Մաքսազերծված,$ 18 200
2016,Jeep,Patriot,55000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 10 900
2016,Nissan,Altima,23964 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 2 800
2021,Toyota,C-HR,15500 մղոն , Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Բեժ, մաքսազերծված չ,$ 7 600
2019,Ford,Fusion,42000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 500
2022,Toyota,Land Cruiser 300,10 կմ , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 98 000
2022,Mini,Cooper,6730 մղոն , Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 9 400
2016,Ford,Edge,22741 կմ , Ամենագնաց, Մեխանիկական, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 100
2017,Honda,Civic,18347 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 500
2022,BMW,X5,16832 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 40 100
2008,Mercedes-Benz,GL 450,177000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, Մաքսազերծված,$ 14 900
2017,BMW,X5,22831 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Այլ գույն, մաքսազերծված չ,$ 14 800
2021,Nissan,Kicks,9640 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 8 300
2008,Ford,Transit,400000 կմ , Ունիվերսալ, Մեխանիկական, Ձախ, Գազ, Սպիտակ, Մաքսազերծված,$ 11 000
2008,VAZ,(Lada) 2121 NIVA (4x4),160000 կմ , Ամենագնաց, Մեխանիկական, Ձախ, Գազ, Սպիտակ, Մաքսազերծված,$ 6 300
2017,Ford,Fusion,84500 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 3 000
2019,Porsche,Panamera,18234 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 30 100
2002,Volkswagen,Passat,245000 կմ , Սեդան, Ավտոմատ, Ձախ, Գազ, Կանաչ, Մաքսազերծված,$ 5 000
2016,Toyota,Tacoma,22914 կմ , Պիկապ, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 12 100
2022,Toyota,Camry,2400 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 14 200
2017,Nissan,Almera,76000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 500
2016,Hyundai,133000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,,$ 1 700
2018,Toyota,Yaris,69228 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 3 700
2018,Nissan,Sentra,30473 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 3 100
2018,Mini,Cooper S,12300 մղոն , Կուպե, Ավտոմատ, Ձախ, Բենզին, Բեժ, մաքսազերծված չ,Պայմ.
2018,Kia,Sportage,67800 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 14 200
2018,Honda,Civic,18647 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 5 200
2022,Mitsubishi,Outlander,7605 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 14 000
2018,Kia,Optima,43800 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 3 800
2016,Mazda,3,23481 կմ , Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 2 500
2017,Nissan,Rogue,59000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 5 700
2019,Volkswagen,Jetta,18347 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 400
2018,Ford,Edge,43985 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 12 500
2021,Tesla,Model S,31428 մղոն , Սեդան, Ավտոմատ, Ձախ, Էլեկտրական, Սպիտակ, մաքսազերծված չ,$ 29 000
2016,Toyota,Corolla,22739 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 600
